Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),delta_I,delta_U
27.049999999999955,2.373164653778076,4.051424026489258,4.05942440032959,4.05842399597168,4.059000015258789,4.059000015258789,4.058000087738037,nan,nan
27.100000000000136,2.2893266677856445,4.052000045776367,4.059999942779541,4.059000015258789,4.059000015258789,4.059391021728516,4.058391094207764,nan,nan
27.15000000000009,2.2750000953674316,4.052425861358643,4.060426235198975,4.059426307678223,4.059426307678223,4.059999942779541,4.059000015258789,nan,nan
27.200000000000045,2.25,4.053426265716553,4.060999870300293,4.059999942779541,4.059999942779541,4.059999942779541,4.059390068054199,nan,nan
27.25,2.2521815299987793,4.053575038909912,4.060999870300293,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,nan,nan
27.299999999999955,2.1898014545440674,4.053425312042236,4.060999870300293,4.059999942779541,4.060425281524658,4.060389041900635,4.059999942779541,nan,nan
27.350000000000136,2.1274218559265137,4.053999900817871,4.060999870300293,4.059999942779541,4.060999870300293,4.061387538909912,4.06038761138916,nan,nan
27.40000000000009,2.5844080448150635,4.05357551574707,4.06057596206665,4.05957555770874,4.06057596206665,4.061223983764648,4.0602240562438965,nan,nan
27.450000000000045,4.981143474578857,4.048345565795898,4.05534553527832,4.0547685623168945,4.05534553527832,4.0557475090026855,4.055134296417236,nan,nan
27.5,7.1757049560546875,4.039037227630615,4.045613765716553,4.045190811157227,4.045190811157227,4.045516014099121,4.045903205871582,nan,nan
27.549999999999955,8.858139038085938,4.032467842102051,4.038045883178711,4.037045478820801,4.037467956542969,4.037301540374756,4.038301467895508,nan,nan
27.600000000000136,11.351820945739746,4.024355888366699,4.030200481414795,4.029200553894043,4.029778003692627,4.02836799621582,4.029754161834717,nan,nan
27.65000000000009,13.106755256652832,4.015894889831543,4.022052764892578,4.021052837371826,4.020631790161133,4.018692493438721,4.020692348480225,nan,nan
27.700000000000045,14.120566368103027,4.01089334487915,4.015893459320068,4.015315055847168,4.015157222747803,4.0138444900512695,4.015459060668945,nan,nan
27.75,14.676665306091309,4.00715970993042,4.01215934753418,4.01215934753418,4.012739181518555,4.010465145111084,4.0118489265441895,nan,nan
27.799999999999955,14.959052085876465,4.0051589012146,4.010579586029053,4.010159015655518,4.010159015655518,4.007615566253662,4.010000228881836,nan,nan
27.850000000000136,12.642690658569336,4.008193492889404,4.014193534851074,4.013612747192383,4.013612747192383,4.0112104415893555,4.013827323913574,nan,nan
